seed,class_a,class_b,num_states,deviation,case_name,distance_function,runtime,precision,recall,f1,states,status,error_message
28998,0,5,5,,distance,levenshtein,0.5704548358917236,1.0,0.8571428571428571,0.9230769230769231,5,success,
9471,0,4,10,,distance,levenshtein,14.234323024749756,1.0,1.0,1.0,10,success,
63198,0,6,6,,distance,levenshtein,0.18866991996765137,0.7777777777777778,1.0,0.875,6,success,
6886,0,5,9,,distance,levenshtein,0.5082230567932129,1.0,1.0,1.0,9,success,
9471,0,5,2,,distance,levenshtein,0.04468202590942383,1.0,1.0,1.0,2,success,
88322,0,6,10,,distance,levenshtein,0.06821084022521973,0.875,1.0,0.9333333333333333,10,success,
45,0,5,7,,distance,levenshtein,12.795233011245728,1.0,1.0,1.0,7,success,
63198,0,6,7,,distance,levenshtein,0.1668701171875,0.7777777777777778,1.0,0.875,7,success,
88322,1,0,2,,distance,levenshtein,0.06323814392089844,0.13846153846153847,1.0,0.24324324324324326,2,success,
33653,0,4,7,,distance,levenshtein,1.6645288467407227,0.7777777777777778,1.0,0.875,7,success,
9471,0,5,3,,distance,levenshtein,0.1698169708251953,1.0,1.0,1.0,3,success,
28998,0,5,6,,distance,levenshtein,0.29397010803222656,1.0,1.0,1.0,6,success,
162,0,5,7,,distance,levenshtein,0.3230628967285156,0.7,1.0,0.8235294117647058,7,success,
31055,0,6,8,,distance,levenshtein,1.0876960754394531,0.7777777777777778,1.0,0.875,8,success,
68503,0,4,9,,distance,levenshtein,0.5116188526153564,0.875,1.0,0.9333333333333333,9,success,
31055,0,6,9,,distance,levenshtein,0.05416703224182129,0.7777777777777778,1.0,0.875,9,success,
45,0,5,8,,distance,levenshtein,0.32783007621765137,1.0,1.0,1.0,8,success,
33653,0,4,8,,distance,levenshtein,0.3074660301208496,0.7777777777777778,1.0,0.875,8,success,
31055,0,6,10,,distance,levenshtein,0.05303692817687988,0.7777777777777778,1.0,0.875,10,success,
9471,0,5,4,,distance,levenshtein,0.39536499977111816,1.0,1.0,1.0,4,success,
6886,0,5,10,,distance,levenshtein,0.5948801040649414,1.0,1.0,1.0,10,success,
31055,1,0,2,,distance,levenshtein,0.08996105194091797,0.140625,1.0,0.2465753424657534,2,success,
28998,0,5,7,,distance,levenshtein,0.3802051544189453,1.0,1.0,1.0,7,success,
88322,1,0,3,,distance,levenshtein,0.6285109519958496,0.2647058823529412,1.0,0.4186046511627907,3,success,
6886,0,6,2,,distance,levenshtein,0.016436100006103516,1.0,1.0,1.0,2,success,
11517,0,6,8,,distance,levenshtein,1.3476438522338867,1.0,1.0,1.0,8,success,
6886,0,6,3,,distance,levenshtein,0.09929203987121582,1.0,1.0,1.0,3,success,
162,0,5,8,,distance,levenshtein,0.5295228958129883,0.7,1.0,0.8235294117647058,8,success,
11517,0,6,9,,distance,levenshtein,0.054437875747680664,1.0,1.0,1.0,9,success,
45,0,5,9,,distance,levenshtein,0.4499809741973877,1.0,1.0,1.0,9,success,
6886,0,6,4,,distance,levenshtein,0.18871498107910156,1.0,1.0,1.0,4,success,
33653,0,4,9,,distance,levenshtein,0.4553709030151367,0.7777777777777778,1.0,0.875,9,success,
11517,0,6,10,,distance,levenshtein,0.05442500114440918,1.0,1.0,1.0,10,success,
63198,0,6,8,,distance,levenshtein,1.100830078125,0.7777777777777778,1.0,0.875,8,success,
28998,0,5,8,,distance,levenshtein,0.25198888778686523,1.0,1.0,1.0,8,success,
31055,1,0,3,,distance,levenshtein,0.46262288093566895,0.25,1.0,0.4,3,success,
11517,1,0,2,,distance,levenshtein,0.052778005599975586,0.23684210526315788,1.0,0.3829787234042553,2,success,
58656,0,5,9,,distance,levenshtein,1.685107946395874,0.7777777777777778,1.0,0.875,9,success,
51338,0,4,7,,distance,levenshtein,30.895803928375244,0.875,1.0,0.9333333333333333,7,success,
63198,0,6,9,,distance,levenshtein,0.053292036056518555,0.7777777777777778,1.0,0.875,9,success,
39871,0,5,10,,distance,levenshtein,4.048634052276611,1.0,1.0,1.0,10,success,
63198,0,6,10,,distance,levenshtein,0.07316803932189941,0.7777777777777778,1.0,0.875,10,success,
39871,0,6,2,,distance,levenshtein,0.021710872650146484,1.0,1.0,1.0,2,success,
63198,1,0,2,,distance,levenshtein,0.04804491996765137,0.25,1.0,0.4,2,success,
39871,0,6,3,,distance,levenshtein,0.053787946701049805,1.0,1.0,1.0,3,success,
9471,0,5,5,,distance,levenshtein,1.013645887374878,1.0,1.0,1.0,5,success,
11517,1,0,3,,distance,levenshtein,0.44240689277648926,0.21951219512195122,1.0,0.36,3,success,
45,0,5,10,,distance,levenshtein,0.48447608947753906,1.0,1.0,1.0,10,success,
33653,0,4,10,,distance,levenshtein,0.509472131729126,0.7777777777777778,1.0,0.875,10,success,
6886,0,6,5,,distance,levenshtein,0.6853220462799072,1.0,1.0,1.0,5,success,
89095,1,0,5,,distance,levenshtein,6.362051010131836,0.24324324324324326,1.0,0.391304347826087,5,success,
63198,1,0,3,,distance,levenshtein,0.14853501319885254,0.25,1.0,0.4,3,success,
39871,0,6,4,,distance,levenshtein,0.19539093971252441,1.0,1.0,1.0,4,success,
45,0,6,2,,distance,levenshtein,0.020009994506835938,1.0,1.0,1.0,2,success,
33653,0,5,2,,distance,levenshtein,0.06224203109741211,0.7777777777777778,1.0,0.875,2,success,
6886,0,6,6,,distance,levenshtein,0.07157611846923828,1.0,1.0,1.0,6,success,
28998,0,5,9,,distance,levenshtein,0.7478280067443848,1.0,1.0,1.0,9,success,
45,0,6,3,,distance,levenshtein,0.1813809871673584,1.0,1.0,1.0,3,success,
3075,0,5,4,,distance,levenshtein,2.8330419063568115,0.7,1.0,0.8235294117647058,4,success,
6886,0,6,7,,distance,levenshtein,0.09898495674133301,1.0,1.0,1.0,7,success,
11517,1,0,4,,distance,levenshtein,0.3637831211090088,0.225,1.0,0.3673469387755102,4,success,
58656,0,5,10,,distance,levenshtein,0.6823909282684326,0.7777777777777778,1.0,0.875,10,success,
58656,0,6,2,,distance,levenshtein,0.0203549861907959,0.7777777777777778,1.0,0.875,2,success,
39871,0,6,5,,distance,levenshtein,0.4101409912109375,1.0,1.0,1.0,5,success,
33653,0,5,3,,distance,levenshtein,0.33307886123657227,0.7777777777777778,1.0,0.875,3,success,
45,0,6,4,,distance,levenshtein,0.23655009269714355,1.0,1.0,1.0,4,success,
58656,0,6,3,,distance,levenshtein,0.16626214981079102,0.7777777777777778,1.0,0.875,3,success,
31055,1,0,4,,distance,levenshtein,1.3676211833953857,0.25,1.0,0.4,4,success,
45,0,6,5,,distance,levenshtein,0.25655603408813477,1.0,1.0,1.0,5,success,
63198,1,0,4,,distance,levenshtein,0.8473749160766602,0.24324324324324326,1.0,0.391304347826087,4,success,
58656,0,6,4,,distance,levenshtein,0.1799790859222412,0.7777777777777778,1.0,0.875,4,success,
45,0,6,6,,distance,levenshtein,0.055275917053222656,1.0,1.0,1.0,6,success,
39871,0,6,6,,distance,levenshtein,0.5085599422454834,1.0,1.0,1.0,6,success,
6886,0,6,8,,distance,levenshtein,0.630810022354126,1.0,1.0,1.0,8,success,
55151,0,5,4,,distance,levenshtein,4.3055078983306885,1.0,1.0,1.0,4,success,
58656,0,6,5,,distance,levenshtein,0.26765012741088867,0.7777777777777778,1.0,0.875,5,success,
55151,0,5,5,,distance,levenshtein,0.18770098686218262,1.0,1.0,1.0,5,success,
58656,0,6,6,,distance,levenshtein,0.1660468578338623,0.7777777777777778,1.0,0.875,6,success,
45,0,6,7,,distance,levenshtein,0.3878788948059082,1.0,1.0,1.0,7,success,
6886,0,6,9,,distance,levenshtein,0.595393180847168,1.0,1.0,1.0,9,success,
39871,0,6,7,,distance,levenshtein,0.724829912185669,1.0,1.0,1.0,7,success,
55151,0,5,6,,distance,levenshtein,0.28869009017944336,1.0,1.0,1.0,6,success,
68503,0,4,10,,distance,levenshtein,3.290644884109497,0.875,1.0,0.9333333333333333,10,success,
3075,0,5,5,,distance,levenshtein,1.4964981079101562,0.7,1.0,0.8235294117647058,5,success,
162,0,5,9,,distance,levenshtein,2.7369120121002197,0.7,1.0,0.8235294117647058,9,success,
68503,0,5,2,,distance,levenshtein,0.08441591262817383,0.875,1.0,0.9333333333333333,2,success,
33653,0,5,4,,distance,levenshtein,1.4030859470367432,0.7777777777777778,1.0,0.875,4,success,
58656,0,6,7,,distance,levenshtein,0.4660360813140869,0.7777777777777778,1.0,0.875,7,success,
63198,1,0,5,,distance,levenshtein,1.1344389915466309,0.24324324324324326,1.0,0.391304347826087,5,success,
45,0,6,8,,distance,levenshtein,0.522536039352417,1.0,1.0,1.0,8,success,
88322,1,0,4,,distance,levenshtein,3.320781946182251,0.2647058823529412,1.0,0.4186046511627907,4,success,
93884,0,4,6,,distance,levenshtein,5.194844961166382,0.7777777777777778,1.0,0.875,6,success,
3075,0,5,6,,distance,levenshtein,0.17846989631652832,0.7,1.0,0.8235294117647058,6,success,
68503,0,5,3,,distance,levenshtein,0.12861895561218262,0.875,1.0,0.9333333333333333,3,success,
33653,0,5,5,,distance,levenshtein,0.2067859172821045,0.7777777777777778,1.0,0.875,5,success,
55151,0,5,7,,distance,levenshtein,0.4514739513397217,1.0,1.0,1.0,7,success,
3075,0,5,7,,distance,levenshtein,0.29233503341674805,0.7,1.0,0.8235294117647058,7,success,
68503,0,5,4,,distance,levenshtein,0.4812188148498535,0.875,1.0,0.9333333333333333,4,success,
6886,0,6,10,,distance,levenshtein,0.8737988471984863,1.0,1.0,1.0,10,success,
58656,0,6,8,,distance,levenshtein,0.6362709999084473,0.7777777777777778,1.0,0.875,8,success,
162,0,5,10,,distance,levenshtein,0.6677510738372803,0.7,1.0,0.8235294117647058,10,success,
39871,0,6,8,,distance,levenshtein,1.0222108364105225,1.0,1.0,1.0,8,success,
6886,1,0,2,,distance,levenshtein,0.08619499206542969,0.2727272727272727,1.0,0.42857142857142855,2,success,
11517,1,0,5,,distance,levenshtein,2.601393938064575,0.23076923076923078,1.0,0.375,5,success,
162,0,6,2,,distance,levenshtein,0.0316159725189209,0.7,1.0,0.8235294117647058,2,success,
45,0,6,9,,distance,levenshtein,0.7768049240112305,1.0,1.0,1.0,9,success,
162,0,6,3,,distance,levenshtein,0.03782486915588379,0.7,1.0,0.8235294117647058,3,success,
162,0,6,4,,distance,levenshtein,0.03706693649291992,0.7,1.0,0.8235294117647058,4,success,
39871,0,6,9,,distance,levenshtein,0.09234213829040527,1.0,1.0,1.0,9,success,
63198,1,0,6,,distance,levenshtein,1.0175390243530273,0.23684210526315788,1.0,0.3829787234042553,6,success,
162,0,6,5,,distance,levenshtein,0.02006816864013672,0.7,1.0,0.8235294117647058,5,success,
33653,0,5,6,,distance,levenshtein,0.854651927947998,0.7777777777777778,1.0,0.875,6,success,
162,0,6,6,,distance,levenshtein,0.17996001243591309,0.7,1.0,0.8235294117647058,6,success,
6886,1,0,3,,distance,levenshtein,0.4064209461212158,0.2647058823529412,1.0,0.4186046511627907,3,success,
9471,0,5,6,,distance,levenshtein,3.8616931438446045,1.0,1.0,1.0,6,success,
162,0,6,7,,distance,levenshtein,0.16684699058532715,0.7,1.0,0.8235294117647058,7,success,
58656,0,6,9,,distance,levenshtein,0.7893471717834473,0.7777777777777778,1.0,0.875,9,success,
84787,1,0,7,,distance,levenshtein,11.583546161651611,0.2571428571428571,1.0,0.4090909090909091,7,success,
3075,0,5,8,,distance,levenshtein,0.9412479400634766,0.7,1.0,0.8235294117647058,8,success,
68503,0,5,5,,distance,levenshtein,1.1964960098266602,0.875,1.0,0.9333333333333333,5,success,
33653,0,5,7,,distance,levenshtein,0.4800848960876465,0.7777777777777778,1.0,0.875,7,success,
93884,0,4,7,,distance,levenshtein,1.7478370666503906,0.7777777777777778,1.0,0.875,7,success,
45,0,6,10,,distance,levenshtein,0.9833657741546631,1.0,1.0,1.0,10,success,
45,1,0,2,,distance,levenshtein,0.08591508865356445,0.15517241379310345,1.0,0.26865671641791045,2,success,
3075,0,5,9,,distance,levenshtein,0.5596730709075928,0.7,1.0,0.8235294117647058,9,success,
93884,0,4,8,,distance,levenshtein,0.44006991386413574,0.7777777777777778,1.0,0.875,8,success,
58656,0,6,10,,distance,levenshtein,0.8156189918518066,0.7777777777777778,1.0,0.875,10,success,
45,1,0,3,,distance,levenshtein,0.40169787406921387,0.23076923076923078,1.0,0.375,3,success,
33653,0,5,8,,distance,levenshtein,0.4848339557647705,0.7777777777777778,1.0,0.875,8,success,
58656,1,0,2,,distance,levenshtein,0.1267378330230713,0.14516129032258066,1.0,0.2535211267605634,2,success,
162,0,6,8,,distance,levenshtein,1.265657901763916,0.7,1.0,0.8235294117647058,8,success,
162,0,6,9,,distance,levenshtein,0.07611203193664551,0.7,1.0,0.8235294117647058,9,success,
93884,0,4,9,,distance,levenshtein,0.35455989837646484,0.7777777777777778,1.0,0.875,9,success,
58656,1,0,3,,distance,levenshtein,0.3615381717681885,0.24324324324324326,1.0,0.391304347826087,3,success,
162,0,6,10,,distance,levenshtein,0.09235620498657227,0.7,1.0,0.8235294117647058,10,success,
15852,0,2,8,,distance,levenshtein,20.26801300048828,0.875,1.0,0.9333333333333333,8,success,
162,1,0,2,,distance,levenshtein,0.05859780311584473,0.13846153846153847,1.0,0.24324324324324326,2,success,
3075,0,5,10,,distance,levenshtein,0.6932220458984375,0.7,1.0,0.8235294117647058,10,success,
93884,0,4,10,,distance,levenshtein,0.14905810356140137,0.7777777777777778,1.0,0.875,10,success,
3075,0,6,2,,distance,levenshtein,0.013089895248413086,0.7,1.0,0.8235294117647058,2,success,
55151,0,5,8,,distance,levenshtein,3.0356531143188477,1.0,1.0,1.0,8,success,
28998,0,5,10,,distance,levenshtein,5.319936990737915,1.0,0.8571428571428571,0.9230769230769231,10,success,
3075,0,6,3,,distance,levenshtein,0.03715801239013672,0.7,1.0,0.8235294117647058,3,success,
93884,0,5,2,,distance,levenshtein,0.029661893844604492,0.7777777777777778,1.0,0.875,2,success,
28998,0,6,2,,distance,levenshtein,0.013054132461547852,1.0,1.0,1.0,2,success,
28998,0,6,3,,distance,levenshtein,0.01981186866760254,1.0,1.0,1.0,3,success,
3075,0,6,4,,distance,levenshtein,0.06049609184265137,0.7,1.0,0.8235294117647058,4,success,
33653,0,5,9,,distance,levenshtein,0.7857739925384521,0.7777777777777778,1.0,0.875,9,success,
89095,1,0,6,,distance,levenshtein,5.940848112106323,0.23684210526315788,1.0,0.3829787234042553,6,success,
93884,0,5,3,,distance,levenshtein,0.11318588256835938,0.7777777777777778,1.0,0.875,3,success,
28998,0,6,4,,distance,levenshtein,0.03749394416809082,1.0,1.0,1.0,4,success,
68503,0,5,6,,distance,levenshtein,1.8207950592041016,0.875,1.0,0.9333333333333333,6,success,
3075,0,6,5,,distance,levenshtein,0.020676136016845703,0.7,1.0,0.8235294117647058,5,success,
28998,0,6,5,,distance,levenshtein,0.01973104476928711,1.0,1.0,1.0,5,success,
162,1,0,3,,distance,levenshtein,0.45491695404052734,0.28125,1.0,0.43902439024390244,3,success,
93884,0,5,4,,distance,levenshtein,0.14656996726989746,0.7777777777777778,1.0,0.875,4,success,
31055,1,0,5,,distance,levenshtein,5.404011964797974,0.25,1.0,0.4,5,success,
3075,0,6,6,,distance,levenshtein,0.1841411590576172,0.7,1.0,0.8235294117647058,6,success,
28998,0,6,6,,distance,levenshtein,0.1798698902130127,1.0,1.0,1.0,6,success,
45,1,0,4,,distance,levenshtein,1.4356231689453125,0.23076923076923078,1.0,0.375,4,success,
93884,0,5,5,,distance,levenshtein,0.17801403999328613,0.7777777777777778,1.0,0.875,5,success,
3075,0,6,7,,distance,levenshtein,0.17374587059020996,0.7,1.0,0.8235294117647058,7,success,
63198,1,0,7,,distance,levenshtein,3.167530059814453,0.23684210526315788,1.0,0.3829787234042553,7,success,
28998,0,6,7,,distance,levenshtein,0.19442391395568848,1.0,1.0,1.0,7,success,
37843,0,4,9,,distance,levenshtein,16.786747932434082,0.875,1.0,0.9333333333333333,9,success,
55151,0,5,9,,distance,levenshtein,0.6930530071258545,1.0,1.0,1.0,9,success,
6886,1,0,4,,distance,levenshtein,3.288501024246216,0.2571428571428571,1.0,0.4090909090909091,4,success,
39871,0,6,10,,distance,levenshtein,3.607909917831421,1.0,1.0,1.0,10,success,
15852,0,2,9,,distance,levenshtein,1.0571880340576172,0.875,1.0,0.9333333333333333,9,success,
26253,0,4,5,,distance,levenshtein,11.30418086051941,0.875,1.0,0.9333333333333333,5,success,
11517,1,0,6,,distance,levenshtein,3.936479091644287,0.21951219512195122,1.0,0.36,6,success,
37843,0,4,10,,distance,levenshtein,0.09432721138000488,0.875,1.0,0.9333333333333333,10,success,
88322,1,0,5,,distance,levenshtein,4.842180013656616,0.2647058823529412,1.0,0.4186046511627907,5,success,
39871,1,0,2,,distance,levenshtein,0.12625789642333984,0.13432835820895522,1.0,0.23684210526315788,2,success,
37843,0,5,2,,distance,levenshtein,0.08103680610656738,0.875,1.0,0.9333333333333333,2,success,
26253,0,4,6,,distance,levenshtein,0.21497511863708496,0.875,1.0,0.9333333333333333,6,success,
58656,1,0,4,,distance,levenshtein,1.9326012134552002,0.25,1.0,0.4,4,success,
93884,0,5,6,,distance,levenshtein,1.0345978736877441,0.7777777777777778,1.0,0.875,6,success,
39871,1,0,3,,distance,levenshtein,0.4478120803833008,0.28125,1.0,0.43902439024390244,3,success,
3075,0,6,8,,distance,levenshtein,1.330090045928955,0.7,1.0,0.8235294117647058,8,success,
28998,0,6,8,,distance,levenshtein,1.2821669578552246,1.0,1.0,1.0,8,success,
55151,0,5,10,,distance,levenshtein,0.8752191066741943,1.0,1.0,1.0,10,success,
55151,0,6,2,,distance,levenshtein,0.013082027435302734,1.0,1.0,1.0,2,success,
3075,0,6,9,,distance,levenshtein,0.07558083534240723,0.7,1.0,0.8235294117647058,9,success,
28998,0,6,9,,distance,levenshtein,0.06927680969238281,1.0,1.0,1.0,9,success,
55151,0,6,3,,distance,levenshtein,0.06174492835998535,1.0,1.0,1.0,3,success,
3075,0,6,10,,distance,levenshtein,0.05509805679321289,0.7,1.0,0.8235294117647058,10,success,
28998,0,6,10,,distance,levenshtein,0.07163095474243164,1.0,1.0,1.0,10,success,
55151,0,6,4,,distance,levenshtein,0.05807614326477051,1.0,1.0,1.0,4,success,
55151,0,6,5,,distance,levenshtein,0.02022695541381836,1.0,1.0,1.0,5,success,
3075,1,0,2,,distance,levenshtein,0.06723713874816895,0.14285714285714285,1.0,0.25,2,success,
28998,1,0,2,,distance,levenshtein,0.10314321517944336,0.12162162162162163,1.0,0.21686746987951808,2,success,
37843,0,5,3,,distance,levenshtein,1.2496418952941895,0.875,1.0,0.9333333333333333,3,success,
162,1,0,4,,distance,levenshtein,2.3816630840301514,0.2727272727272727,1.0,0.42857142857142855,4,success,
55151,0,6,6,,distance,levenshtein,0.1812150478363037,1.0,1.0,1.0,6,success,
15852,0,2,10,,distance,levenshtein,1.393399953842163,0.875,1.0,0.9333333333333333,10,success,
93884,0,5,7,,distance,levenshtein,1.1462600231170654,0.7777777777777778,1.0,0.875,7,success,
55151,0,6,7,,distance,levenshtein,0.19306182861328125,1.0,1.0,1.0,7,success,
15852,0,3,2,,distance,levenshtein,0.03539395332336426,0.875,1.0,0.9333333333333333,2,success,
3075,1,0,3,,distance,levenshtein,0.4518439769744873,0.23684210526315788,1.0,0.3829787234042553,3,success,
39871,1,0,4,,distance,levenshtein,1.1770801544189453,0.28125,1.0,0.43902439024390244,4,success,
15852,0,3,3,,distance,levenshtein,0.07101202011108398,0.875,1.0,0.9333333333333333,3,success,
58656,1,0,5,,distance,levenshtein,1.5382440090179443,0.24324324324324326,1.0,0.391304347826087,5,success,
28998,1,0,3,,distance,levenshtein,0.6105082035064697,0.36,1.0,0.5294117647058824,3,success,
8988,0,3,9,,distance,levenshtein,18.291628122329712,0.875,1.0,0.9333333333333333,9,success,
26253,0,4,7,,distance,levenshtein,2.029486894607544,0.875,1.0,0.9333333333333333,7,success,
15852,0,3,4,,distance,levenshtein,0.8002300262451172,0.875,1.0,0.9333333333333333,4,success,
6886,1,0,5,,distance,levenshtein,2.973457098007202,0.2571428571428571,1.0,0.4090909090909091,5,success,
8988,0,3,10,,distance,levenshtein,0.5189158916473389,0.875,1.0,0.9333333333333333,10,success,
8988,0,4,2,,distance,levenshtein,0.06250190734863281,0.875,1.0,0.9333333333333333,2,success,
26253,0,4,8,,distance,levenshtein,0.4619138240814209,0.875,1.0,0.9333333333333333,8,success,
55151,0,6,8,,distance,levenshtein,1.2907390594482422,1.0,1.0,1.0,8,success,
8988,0,4,3,,distance,levenshtein,0.06957793235778809,0.875,1.0,0.9333333333333333,3,success,
15852,0,3,5,,distance,levenshtein,0.37848806381225586,0.875,1.0,0.9333333333333333,5,success,
55151,0,6,9,,distance,levenshtein,0.07508707046508789,1.0,1.0,1.0,9,success,
28998,1,0,4,,distance,levenshtein,1.2510361671447754,0.36,1.0,0.5294117647058824,4,success,
3075,1,0,4,,distance,levenshtein,1.476344108581543,0.21621621621621623,0.8888888888888888,0.34782608695652173,4,success,
55151,0,6,10,,distance,levenshtein,0.052522897720336914,1.0,1.0,1.0,10,success,
8988,0,4,4,,distance,levenshtein,0.28641390800476074,0.875,1.0,0.9333333333333333,4,success,
55151,1,0,2,,distance,levenshtein,0.09133410453796387,0.140625,1.0,0.2465753424657534,2,success,
93884,0,5,8,,distance,levenshtein,1.8807499408721924,0.7777777777777778,1.0,0.875,8,success,
26253,0,4,9,,distance,levenshtein,0.614436149597168,0.875,1.0,0.9333333333333333,9,success,
63198,1,0,8,,distance,levenshtein,4.495330095291138,0.25,1.0,0.4,8,success,
55151,1,0,3,,distance,levenshtein,0.6348569393157959,0.25,1.0,0.4,3,success,
45,1,0,5,,distance,levenshtein,5.056035995483398,0.23684210526315788,1.0,0.3829787234042553,5,success,
26253,0,4,10,,distance,levenshtein,0.645805835723877,0.875,1.0,0.9333333333333333,10,success,
39871,1,0,5,,distance,levenshtein,3.024163007736206,0.28125,1.0,0.43902439024390244,5,success,
26253,0,5,2,,distance,levenshtein,0.06865882873535156,0.875,1.0,0.9333333333333333,2,success,
11517,1,0,7,,distance,levenshtein,5.06902003288269,0.225,1.0,0.3673469387755102,7,success,
162,1,0,5,,distance,levenshtein,3.8023579120635986,0.2727272727272727,1.0,0.42857142857142855,5,success,
26253,0,5,3,,distance,levenshtein,0.6421921253204346,0.875,1.0,0.9333333333333333,3,success,
55151,1,0,4,,distance,levenshtein,1.7104978561401367,0.25,1.0,0.4,4,success,
8988,0,4,5,,distance,levenshtein,2.7449870109558105,0.875,1.0,0.9333333333333333,5,success,
93884,0,5,9,,distance,levenshtein,2.457726001739502,0.7777777777777778,1.0,0.875,9,success,
3075,1,0,5,,distance,levenshtein,3.0267958641052246,0.23684210526315788,1.0,0.3829787234042553,5,success,
32584,0,3,9,,distance,levenshtein,20.41141700744629,0.875,1.0,0.9333333333333333,9,success,
93884,0,5,10,,distance,levenshtein,0.13388299942016602,0.7777777777777778,1.0,0.875,10,success,
93884,0,6,2,,distance,levenshtein,0.03900599479675293,0.7777777777777778,1.0,0.875,2,success,
51338,0,4,8,,distance,levenshtein,14.488372087478638,0.875,1.0,0.9333333333333333,8,success,
93884,0,6,3,,distance,levenshtein,0.20453786849975586,0.7777777777777778,1.0,0.875,3,success,
8988,0,4,6,,distance,levenshtein,0.7290201187133789,0.875,1.0,0.9333333333333333,6,success,
93884,0,6,4,,distance,levenshtein,0.19913291931152344,0.7777777777777778,1.0,0.875,4,success,
32584,0,3,10,,distance,levenshtein,0.5114471912384033,0.875,1.0,0.9333333333333333,10,success,
32584,0,4,2,,distance,levenshtein,0.06418681144714355,0.875,1.0,0.9333333333333333,2,success,
51338,0,4,9,,distance,levenshtein,0.5708658695220947,0.875,1.0,0.9333333333333333,9,success,
93884,0,6,5,,distance,levenshtein,0.28852391242980957,0.7777777777777778,1.0,0.875,5,success,
32584,0,4,3,,distance,levenshtein,0.18413901329040527,0.875,1.0,0.9333333333333333,3,success,
93884,0,6,6,,distance,levenshtein,0.18239188194274902,0.7777777777777778,1.0,0.875,6,success,
26253,0,5,4,,distance,levenshtein,2.1482322216033936,0.875,1.0,0.9333333333333333,4,success,
32584,0,4,4,,distance,levenshtein,0.30028510093688965,0.8,0.5714285714285714,0.6666666666666666,4,success,
28998,1,0,5,,distance,levenshtein,4.77140212059021,0.375,1.0,0.5454545454545454,5,success,
33653,0,5,10,,distance,levenshtein,9.296302080154419,0.7777777777777778,1.0,0.875,10,success,
33653,0,6,2,,distance,levenshtein,0.013264894485473633,0.7777777777777778,1.0,0.875,2,success,
93884,0,6,7,,distance,levenshtein,0.43039393424987793,0.7777777777777778,1.0,0.875,7,success,
33653,0,6,3,,distance,levenshtein,0.05553293228149414,0.7777777777777778,1.0,0.875,3,success,
33653,0,6,4,,distance,levenshtein,0.05377793312072754,0.7777777777777778,1.0,0.875,4,success,
33653,0,6,5,,distance,levenshtein,0.05713295936584473,0.7777777777777778,1.0,0.875,5,success,
37843,0,5,4,,distance,levenshtein,7.327877044677734,0.875,1.0,0.9333333333333333,4,success,
15852,0,3,6,,distance,levenshtein,5.535195827484131,0.875,1.0,0.9333333333333333,6,success,
33653,0,6,6,,distance,levenshtein,0.2044968605041504,0.7777777777777778,1.0,0.875,6,success,
93884,0,6,8,,distance,levenshtein,0.6158769130706787,0.7777777777777778,1.0,0.875,8,success,
32584,0,4,5,,distance,levenshtein,1.0121009349822998,0.875,1.0,0.9333333333333333,5,success,
33653,0,6,7,,distance,levenshtein,0.22047901153564453,0.7777777777777778,1.0,0.875,7,success,
37843,0,5,5,,distance,levenshtein,0.6810269355773926,0.875,1.0,0.9333333333333333,5,success,
55151,1,0,5,,distance,levenshtein,3.540722131729126,0.25,1.0,0.4,5,success,
88322,1,0,6,,distance,levenshtein,9.834564208984375,0.2647058823529412,1.0,0.4186046511627907,6,success,
93884,0,6,9,,distance,levenshtein,0.7982070446014404,0.7777777777777778,1.0,0.875,9,success,
51338,0,4,10,,distance,levenshtein,2.37137508392334,0.875,1.0,0.9333333333333333,10,success,
51338,0,5,2,,distance,levenshtein,0.07102417945861816,0.875,1.0,0.9333333333333333,2,success,
31055,1,0,6,,distance,levenshtein,11.417747020721436,0.25,1.0,0.4,6,success,
33653,0,6,8,,distance,levenshtein,1.1381042003631592,0.7777777777777778,1.0,0.875,8,success,
32584,0,4,6,,distance,levenshtein,1.307887077331543,0.875,1.0,0.9333333333333333,6,success,
33653,0,6,9,,distance,levenshtein,0.06922602653503418,0.7777777777777778,1.0,0.875,9,success,
51338,0,5,3,,distance,levenshtein,0.2746620178222656,0.875,1.0,0.9333333333333333,3,success,
58656,1,0,6,,distance,levenshtein,8.711150884628296,0.24324324324324326,1.0,0.391304347826087,6,success,
37843,0,5,6,,distance,levenshtein,0.8319828510284424,0.875,1.0,0.9333333333333333,6,success,
33653,0,6,10,,distance,levenshtein,0.07232499122619629,0.7777777777777778,1.0,0.875,10,success,
28998,1,0,6,,distance,levenshtein,2.5914719104766846,0.36,1.0,0.5294117647058824,6,success,
33653,1,0,2,,distance,levenshtein,0.07819414138793945,0.14285714285714285,1.0,0.25,2,success,
93884,0,6,10,,distance,levenshtein,0.8720049858093262,0.7777777777777778,1.0,0.875,10,success,
37843,0,5,7,,distance,levenshtein,0.4130840301513672,0.875,1.0,0.9333333333333333,7,success,
63198,1,0,9,,distance,levenshtein,7.275399923324585,0.25,1.0,0.4,9,success,
33653,1,0,3,,distance,levenshtein,0.3132820129394531,0.24324324324324326,1.0,0.391304347826087,3,success,
93884,1,0,2,,distance,levenshtein,0.08298993110656738,0.12162162162162163,1.0,0.21686746987951808,2,success,
32584,0,4,7,,distance,levenshtein,0.8696398735046387,0.875,1.0,0.9333333333333333,7,success,
